,id_num,picture_num,race,Male,facial_hair,age,glasses,quality
061169_1F41.jpg,61169,1,W,-1,,25,,GOOD
329730_02M33.jpg,329730,2,W,1,,17,,GOOD
050231_4M48.jpg,50231,4,W,1,,32,,GOOD
336248_03M37.jpg,336248,3,B,1,,21,,GOOD
285379_04M22.jpg,285379,4,B,1,,6,,GOOD
190024_01F36.jpg,190024,1,B,-1,,20,,GOOD
129153_3M36.jpg,129153,3,B,1,,20,,GOOD
091173_02M40.jpg,91173,2,W,1,,24,,GOOD
083785_0M47.jpg,83785,0,B,1,,31,,GOOD
075391_8M47.jpg,75391,8,B,1,,31,,GOOD
246261_02M23.jpg,246261,2,B,1,,7,,GOOD
293682_03M19.jpg,293682,3,B,1,,3,,GOOD
318788_01M26.jpg,318788,1,H,1,,10,,GOOD
187861_00M44.jpg,187861,0,B,1,,28,,GOOD
119877_0M31.jpg,119877,0,B,1,,15,,GOOD
269217_01M26.jpg,269217,1,W,1,,10,,GOOD
120002_03M46.jpg,120002,3,W,1,,30,,GOOD
075932_0M36.jpg,75932,0,B,1,,20,,GOOD
053658_1M50.jpg,53658,1,B,1,,34,,GOOD
267842_00M32.jpg,267842,0,B,1,,16,,GOOD
065070_1F44.jpg,65070,1,B,-1,,28,,GOOD
305975_02M20.jpg,305975,2,B,1,,4,,GOOD
187717_02M30.jpg,187717,2,B,1,,14,,GOOD
317750_04M60.jpg,317750,4,W,1,,44,,GOOD
081161_0F42.jpg,81161,0,B,-1,,26,,GOOD
317970_00M19.jpg,317970,0,B,1,,3,,GOOD
137377_1M30.jpg,137377,1,B,1,,14,,GOOD
051879_0F53.jpg,51879,0,B,-1,,37,,GOOD
307906_06M20.jpg,307906,6,W,1,,4,,GOOD
235500_15M38.jpg,235500,15,B,1,,22,,GOOD
344254_01M33.jpg,344254,1,W,1,,17,,GOOD
282358_03M27.jpg,282358,3,B,1,,11,,GOOD
307112_03M20.jpg,307112,3,W,1,,4,,GOOD
184592_00M29.jpg,184592,0,B,1,,13,,GOOD
115850_05M36.jpg,115850,5,B,1,,20,,GOOD
077972_2M41.jpg,77972,2,B,1,,25,,GOOD
264141_03M26.jpg,264141,3,B,1,,10,,GOOD
253405_02M25.jpg,253405,2,W,1,,9,,GOOD
176998_00M39.jpg,176998,0,B,1,,23,,GOOD
129644_1M36.jpg,129644,1,B,1,,20,,GOOD
029983_0M57.jpg,29983,0,W,1,,41,,GOOD
293482_02M19.jpg,293482,2,B,1,,3,,GOOD
237107_01F22.jpg,237107,1,B,-1,,6,,GOOD
266084_02M18.jpg,266084,2,W,1,,2,,GOOD
077771_02M39.jpg,77771,2,W,1,,23,,GOOD
340966_01M16.jpg,340966,1,B,1,,0,,GOOD
110142_1M38.jpg,110142,1,B,1,,22,,GOOD
304740_09F34.jpg,304740,9,W,-1,,18,,GOOD
213914_00F27.jpg,213914,0,B,-1,,11,,GOOD
060170_0M41.jpg,60170,0,B,1,,25,,GOOD
345385_01M24.jpg,345385,1,W,1,,8,,GOOD
063200_2M41.jpg,63200,2,B,1,,25,,GOOD
287865_00M18.jpg,287865,0,B,1,,2,,GOOD
063804_1M39.jpg,63804,1,B,1,,23,,GOOD
291267_00M24.jpg,291267,0,B,1,,8,,GOOD
047255_0M47.jpg,47255,0,B,1,,31,,GOOD
127224_2M33.jpg,127224,2,B,1,,17,,GOOD
081889_5M42.jpg,81889,5,B,1,,26,,GOOD
227009_00M39.jpg,227009,0,W,1,,23,,GOOD
106907_1M33.jpg,106907,1,B,1,,17,,GOOD
099921_00M36.jpg,99921,0,B,1,,20,,GOOD
247610_00F21.jpg,247610,0,W,-1,,5,,GOOD
215497_02M26.jpg,215497,2,B,1,,10,,GOOD
153907_02F37.jpg,153907,2,B,-1,,21,,GOOD
344931_00M16.jpg,344931,0,B,1,,0,,GOOD
157372_01F31.jpg,157372,1,B,-1,,15,,GOOD
049428_15M47.jpg,49428,15,B,1,,31,,GOOD
137583_03M34.jpg,137583,3,B,1,,18,,GOOD
057782_3M43.jpg,57782,3,B,1,,27,,GOOD
319027_01M17.jpg,319027,1,H,1,,1,,GOOD
319332_02M17.jpg,319332,2,B,1,,1,,GOOD
074252_4M36.jpg,74252,4,B,1,,20,,GOOD
273588_03M22.jpg,273588,3,B,1,,6,,GOOD
281651_02M23.jpg,281651,2,B,1,,7,,GOOD
298317_03M39.jpg,298317,3,B,1,,23,,GOOD
216676_02M26.jpg,216676,2,B,1,,10,,GOOD
075822_1M40.jpg,75822,1,B,1,,24,,GOOD
322417_00M51.jpg,322417,0,B,1,,35,,GOOD
252414_06M46.jpg,252414,6,B,1,,30,,GOOD
216140_01M26.jpg,216140,1,H,1,,10,,GOOD
053653_32M48.jpg,53653,32,W,1,,32,,GOOD
227623_00M40.jpg,227623,0,H,1,,24,,GOOD
068483_6M42.jpg,68483,6,B,1,,26,,GOOD
285080_00M19.jpg,285080,0,B,1,,3,,GOOD
297858_00M19.jpg,297858,0,B,1,,3,,GOOD
250582_01M22.jpg,250582,1,B,1,,6,,GOOD
112311_11M36.jpg,112311,11,W,1,,20,,GOOD
177568_00M41.jpg,177568,0,B,1,,25,,GOOD
058365_1M43.jpg,58365,1,B,1,,27,,GOOD
131032_13M40.jpg,131032,13,B,1,,24,,GOOD
113724_2M32.jpg,113724,2,B,1,,16,,GOOD
128362_01M44.jpg,128362,1,B,1,,28,,GOOD
202443_00M26.jpg,202443,0,B,1,,10,,GOOD
292055_01M20.jpg,292055,1,B,1,,4,,GOOD
239914_02M24.jpg,239914,2,B,1,,8,,GOOD
147073_02M50.jpg,147073,2,B,1,,34,,GOOD
308363_00M21.jpg,308363,0,A,1,,5,,GOOD
080090_0M36.jpg,80090,0,W,1,,20,,GOOD
261316_01M22.jpg,261316,1,B,1,,6,,GOOD
068158_19M41.jpg,68158,19,B,1,,25,,GOOD
323538_02M23.jpg,323538,2,B,1,,7,,GOOD
323319_01M28.jpg,323319,1,B,1,,12,,GOOD
308243_02F24.jpg,308243,2,W,-1,,8,,GOOD
276393_02F26.jpg,276393,2,B,-1,,10,,GOOD
248264_05M25.jpg,248264,5,W,1,,9,,GOOD
067047_4M42.jpg,67047,4,B,1,,26,,GOOD
197138_03M31.jpg,197138,3,B,1,,15,,GOOD
310470_10M20.jpg,310470,10,B,1,,4,,GOOD
174848_01M47.jpg,174848,1,W,1,,31,,GOOD
311782_00M30.jpg,311782,0,B,1,,14,,GOOD
202183_08M27.jpg,202183,8,B,1,,11,,GOOD
320112_01F35.jpg,320112,1,W,-1,,19,,GOOD
296459_10M24.jpg,296459,10,B,1,,8,,GOOD
053326_1M44.jpg,53326,1,B,1,,28,,GOOD
314334_15M43.jpg,314334,15,B,1,,27,,GOOD
240994_07M24.jpg,240994,7,B,1,,8,,GOOD
307848_02M26.jpg,307848,2,B,1,,10,,GOOD
321038_03M24.jpg,321038,3,B,1,,8,,GOOD
221170_00M24.jpg,221170,0,B,1,,8,,GOOD
124756_5M32.jpg,124756,5,B,1,,16,,GOOD
248934_03M21.jpg,248934,3,B,1,,5,,GOOD
323615_02M19.jpg,323615,2,W,1,,3,,GOOD
218776_04M25.jpg,218776,4,B,1,,9,,GOOD
314945_02M46.jpg,314945,2,H,1,,30,,GOOD
336813_00M17.jpg,336813,0,B,1,,1,,GOOD
079467_1M48.jpg,79467,1,B,1,,32,,GOOD
316733_02M38.jpg,316733,2,B,1,,22,,GOOD
313306_02M22.jpg,313306,2,B,1,,6,,GOOD
049822_1M44.jpg,49822,1,B,1,,28,,GOOD
233960_00F36.jpg,233960,0,B,-1,,20,,GOOD
277737_02M41.jpg,277737,2,B,1,,25,,GOOD
207281_00M51.jpg,207281,0,B,1,,35,,GOOD
146508_03M43.jpg,146508,3,B,1,,27,,GOOD
127263_5M31.jpg,127263,5,W,1,,15,,GOOD
246318_00M25.jpg,246318,0,B,1,,9,,GOOD
056875_4M50.jpg,56875,4,B,1,,34,,GOOD
169973_01F43.jpg,169973,1,B,-1,,27,,GOOD
319716_01M18.jpg,319716,1,B,1,,2,,GOOD
098689_01M38.jpg,98689,1,B,1,,22,,GOOD
076008_0M35.jpg,76008,0,B,1,,19,,GOOD
191823_05M29.jpg,191823,5,B,1,,13,,GOOD
159740_00M30.jpg,159740,0,B,1,,14,,GOOD
301619_02F19.jpg,301619,2,B,-1,,3,,GOOD
118036_1M31.jpg,118036,1,B,1,,15,,GOOD
070643_1M37.jpg,70643,1,B,1,,21,,GOOD
180431_11M37.jpg,180431,11,W,1,,21,,GOOD
349047_01M17.jpg,349047,1,B,1,,1,,GOOD
103029_2M34.jpg,103029,2,B,1,,18,,GOOD
138612_2F55.jpg,138612,2,W,-1,,39,,GOOD
128119_2M34.jpg,128119,2,W,1,,18,,GOOD
240682_01F25.jpg,240682,1,B,-1,,9,,GOOD
115566_09M39.jpg,115566,9,B,1,,23,,GOOD
082940_02M38.jpg,82940,2,B,1,,22,,GOOD
296891_02M49.jpg,296891,2,B,1,,33,,GOOD
251285_01M22.jpg,251285,1,B,1,,6,,GOOD
111055_00M37.jpg,111055,0,B,1,,21,,GOOD
259581_00M25.jpg,259581,0,B,1,,9,,GOOD
214518_00M26.jpg,214518,0,B,1,,10,,GOOD
263705_00M21.jpg,263705,0,B,1,,5,,GOOD
257788_03M54.jpg,257788,3,B,1,,38,,GOOD
331772_00M20.jpg,331772,0,B,1,,4,,GOOD
306556_04M18.jpg,306556,4,B,1,,2,,GOOD
162741_02M36.jpg,162741,2,B,1,,20,,GOOD
049679_00M46.jpg,49679,0,W,1,,30,,GOOD
239733_09M24.jpg,239733,9,B,1,,8,,GOOD
171275_02M30.jpg,171275,2,W,1,,14,,GOOD
149000_02M44.jpg,149000,2,B,1,,28,,GOOD
303495_08M42.jpg,303495,8,W,1,,26,,GOOD
334510_03M21.jpg,334510,3,W,1,,5,,GOOD
321950_00M41.jpg,321950,0,B,1,,25,,GOOD
049144_4M54.jpg,49144,4,B,1,,38,,GOOD
316857_02F41.jpg,316857,2,W,-1,,25,,GOOD
341780_02F28.jpg,341780,2,W,-1,,12,,GOOD
248176_01M34.jpg,248176,1,H,1,,18,,GOOD
304061_03M18.jpg,304061,3,B,1,,2,,GOOD
212528_03M25.jpg,212528,3,W,1,,9,,GOOD
295851_06M20.jpg,295851,6,B,1,,4,,GOOD
186988_02M29.jpg,186988,2,B,1,,13,,GOOD
232710_04M36.jpg,232710,4,B,1,,20,,GOOD
146036_01M34.jpg,146036,1,B,1,,18,,GOOD
085036_1F49.jpg,85036,1,B,-1,,33,,GOOD
272275_08M48.jpg,272275,8,B,1,,32,,GOOD
118873_03M35.jpg,118873,3,B,1,,19,,GOOD
179259_04F29.jpg,179259,4,B,-1,,13,,GOOD
330373_03M17.jpg,330373,3,B,1,,1,,GOOD
213828_02M34.jpg,213828,2,H,1,,18,,GOOD
111096_1M41.jpg,111096,1,B,1,,25,,GOOD
245561_01M26.jpg,245561,1,B,1,,10,,GOOD
092803_8F39.jpg,92803,8,W,-1,,23,,GOOD
318195_00M23.jpg,318195,0,B,1,,7,,GOOD
094961_1F38.jpg,94961,1,B,-1,,22,,GOOD
297741_01M22.jpg,297741,1,B,1,,6,,GOOD
181298_05F34.jpg,181298,5,W,-1,,18,,GOOD
319915_03M17.jpg,319915,3,B,1,,1,,GOOD
274212_01M23.jpg,274212,1,B,1,,7,,GOOD
234594_02M26.jpg,234594,2,B,1,,10,,GOOD
345283_00M16.jpg,345283,0,W,1,,0,,GOOD
321950_01M41.jpg,321950,1,B,1,,25,,GOOD
307061_03M18.jpg,307061,3,B,1,,2,,GOOD
040025_04M56.jpg,40025,4,B,1,,40,,GOOD
330704_03F16.jpg,330704,3,B,-1,,0,,GOOD
046533_1M50.jpg,46533,1,B,1,,34,,GOOD
059693_1M43.jpg,59693,1,W,1,,27,,GOOD
296919_03M20.jpg,296919,3,B,1,,4,,GOOD
073299_0F37.jpg,73299,0,B,-1,,21,,GOOD
196156_00F41.jpg,196156,0,B,-1,,25,,GOOD
131870_00M33.jpg,131870,0,B,1,,17,,GOOD
281046_04F23.jpg,281046,4,B,-1,,7,,GOOD
101145_07M43.jpg,101145,7,B,1,,27,,GOOD
229007_00M23.jpg,229007,0,B,1,,7,,GOOD
319842_00M25.jpg,319842,0,H,1,,9,,GOOD
240166_10M25.jpg,240166,10,B,1,,9,,GOOD
281329_00M19.jpg,281329,0,B,1,,3,,GOOD
333581_01M25.jpg,333581,1,B,1,,9,,GOOD
314832_00M18.jpg,314832,0,B,1,,2,,GOOD
314814_03F17.jpg,314814,3,B,-1,,1,,GOOD
071470_0M39.jpg,71470,0,B,1,,23,,GOOD
210262_05M36.jpg,210262,5,H,1,,20,,GOOD
205646_02M27.jpg,205646,2,B,1,,11,,GOOD
307586_07M42.jpg,307586,7,B,1,,26,,GOOD
268236_02M20.jpg,268236,2,B,1,,4,,GOOD
294257_02M30.jpg,294257,2,B,1,,14,,GOOD
282408_08F20.jpg,282408,8,B,-1,,4,,GOOD
133235_1M31.jpg,133235,1,W,1,,15,,GOOD
263482_04M23.jpg,263482,4,B,1,,7,,GOOD
315119_00M34.jpg,315119,0,B,1,,18,,GOOD
218776_02M24.jpg,218776,2,B,1,,8,,GOOD
051756_1M54.jpg,51756,1,B,1,,38,,GOOD
198998_05M27.jpg,198998,5,B,1,,11,,GOOD
288522_11M39.jpg,288522,11,B,1,,23,,GOOD
137875_0F33.jpg,137875,0,B,-1,,17,,GOOD
283329_01M20.jpg,283329,1,B,1,,4,,GOOD
094496_4M36.jpg,94496,4,W,1,,20,,GOOD
104591_01M39.jpg,104591,1,B,1,,23,,GOOD
348123_01M28.jpg,348123,1,B,1,,12,,GOOD
230109_03M28.jpg,230109,3,B,1,,12,,GOOD
259907_01M24.jpg,259907,1,B,1,,8,,GOOD
085380_00M37.jpg,85380,0,W,1,,21,,GOOD
040722_00M54.jpg,40722,0,B,1,,38,,GOOD
040932_0M51.jpg,40932,0,B,1,,35,,GOOD
317554_05F25.jpg,317554,5,B,-1,,9,,GOOD
341018_02M16.jpg,341018,2,W,1,,0,,GOOD
233131_02F41.jpg,233131,2,W,-1,,25,,GOOD
335233_00M18.jpg,335233,0,W,1,,2,,GOOD
307392_00M18.jpg,307392,0,B,1,,2,,GOOD
315458_00M19.jpg,315458,0,B,1,,3,,GOOD
106147_0M41.jpg,106147,0,B,1,,25,,GOOD
325185_04F19.jpg,325185,4,W,-1,,3,,GOOD
213747_00M25.jpg,213747,0,B,1,,9,,GOOD
120381_2M33.jpg,120381,2,B,1,,17,,GOOD
202425_00M27.jpg,202425,0,B,1,,11,,GOOD
186409_01M40.jpg,186409,1,B,1,,24,,GOOD
220259_00M25.jpg,220259,0,B,1,,9,,GOOD
258281_01M27.jpg,258281,1,W,1,,11,,GOOD
196351_07M29.jpg,196351,7,B,1,,13,,GOOD
073099_0M45.jpg,73099,0,B,1,,29,,GOOD
321569_00M16.jpg,321569,0,B,1,,0,,GOOD
299593_00M25.jpg,299593,0,B,1,,9,,GOOD
219261_00M25.jpg,219261,0,W,1,,9,,GOOD
307333_00M23.jpg,307333,0,H,1,,7,,GOOD
173132_01M39.jpg,173132,1,B,1,,23,,GOOD
200230_01M27.jpg,200230,1,B,1,,11,,GOOD
287235_01M21.jpg,287235,1,B,1,,5,,GOOD
110142_04M40.jpg,110142,4,B,1,,24,,GOOD
206940_09F41.jpg,206940,9,B,-1,,25,,GOOD
322467_00F32.jpg,322467,0,W,-1,,16,,GOOD
064937_3M40.jpg,64937,3,B,1,,24,,GOOD
212307_00M25.jpg,212307,0,B,1,,9,,GOOD
130344_4M39.jpg,130344,4,B,1,,23,,GOOD
110352_09M55.jpg,110352,9,W,1,,39,,GOOD
327963_03M17.jpg,327963,3,B,1,,1,,GOOD
102791_0M36.jpg,102791,0,W,1,,20,,GOOD
190154_05M39.jpg,190154,5,W,1,,23,,GOOD
110762_2M33.jpg,110762,2,B,1,,17,,GOOD
090888_1M40.jpg,90888,1,B,1,,24,,GOOD
289948_01M29.jpg,289948,1,B,1,,13,,GOOD
125249_02M36.jpg,125249,2,B,1,,20,,GOOD
234207_00M36.jpg,234207,0,B,1,,20,,GOOD
337036_00M30.jpg,337036,0,W,1,,14,,GOOD
231566_02M42.jpg,231566,2,B,1,,26,,GOOD
298633_00M18.jpg,298633,0,B,1,,2,,GOOD
165224_03M42.jpg,165224,3,B,1,,26,,GOOD
293410_01M21.jpg,293410,1,B,1,,5,,GOOD
345748_02M35.jpg,345748,2,B,1,,19,,GOOD
038292_02M57.jpg,38292,2,W,1,,41,,GOOD
073532_00M38.jpg,73532,0,B,1,,22,,GOOD
180431_08M36.jpg,180431,8,W,1,,20,,GOOD
089202_01M48.jpg,89202,1,B,1,,32,,GOOD
119511_00M34.jpg,119511,0,B,1,,18,,GOOD
287837_00M19.jpg,287837,0,B,1,,3,,GOOD
216565_03M26.jpg,216565,3,B,1,,10,,GOOD
116896_0M34.jpg,116896,0,W,1,,18,,GOOD
198497_00M28.jpg,198497,0,W,1,,12,,GOOD
036487_0M52.jpg,36487,0,B,1,,36,,GOOD
066693_00M42.jpg,66693,0,B,1,,26,,GOOD
134448_05F44.jpg,134448,5,W,-1,,28,,GOOD
274502_01M24.jpg,274502,1,B,1,,8,,GOOD
261454_00F21.jpg,261454,0,B,-1,,5,,GOOD
222051_02M25.jpg,222051,2,B,1,,9,,GOOD
287235_06M23.jpg,287235,6,B,1,,7,,GOOD
293874_02M22.jpg,293874,2,B,1,,6,,GOOD
341951_01F48.jpg,341951,1,W,-1,,32,,GOOD
108580_2M34.jpg,108580,2,B,1,,18,,GOOD
082828_1M55.jpg,82828,1,B,1,,39,,GOOD
325951_00M16.jpg,325951,0,B,1,,0,,GOOD
313549_07M29.jpg,313549,7,B,1,,13,,GOOD
280093_03M20.jpg,280093,3,W,1,,4,,GOOD
101503_0M43.jpg,101503,0,B,1,,27,,GOOD
211829_00M38.jpg,211829,0,H,1,,22,,GOOD
328565_03M16.jpg,328565,3,B,1,,0,,GOOD
095636_2M41.jpg,95636,2,B,1,,25,,GOOD
273250_06F22.jpg,273250,6,B,-1,,6,,GOOD
320459_07M20.jpg,320459,7,B,1,,4,,GOOD
322593_00F17.jpg,322593,0,B,-1,,1,,GOOD
186557_00M31.jpg,186557,0,B,1,,15,,GOOD
145709_07M33.jpg,145709,7,B,1,,17,,GOOD
060821_2M42.jpg,60821,2,W,1,,26,,GOOD
303303_00M21.jpg,303303,0,B,1,,5,,GOOD
140377_02M36.jpg,140377,2,W,1,,20,,GOOD
291933_04M20.jpg,291933,4,B,1,,4,,GOOD
320124_03M18.jpg,320124,3,B,1,,2,,GOOD
330261_01F21.jpg,330261,1,W,-1,,5,,GOOD
248338_01M24.jpg,248338,1,B,1,,8,,GOOD
332075_04M18.jpg,332075,4,W,1,,2,,GOOD
322432_02M23.jpg,322432,2,B,1,,7,,GOOD
064334_02M50.jpg,64334,2,B,1,,34,,GOOD
106776_1F35.jpg,106776,1,B,-1,,19,,GOOD
140589_07M50.jpg,140589,7,W,1,,34,,GOOD
157843_00F35.jpg,157843,0,W,-1,,19,,GOOD
111156_3M34.jpg,111156,3,B,1,,18,,GOOD
297465_03M19.jpg,297465,3,B,1,,3,,GOOD
203538_00M26.jpg,203538,0,B,1,,10,,GOOD
319392_00M16.jpg,319392,0,B,1,,0,,GOOD
029908_1M58.jpg,29908,1,B,1,,42,,GOOD
054756_1M45.jpg,54756,1,W,1,,29,,GOOD
297340_07M22.jpg,297340,7,B,1,,6,,GOOD
089031_1M47.jpg,89031,1,B,1,,31,,GOOD
249483_00M22.jpg,249483,0,W,1,,6,,GOOD
246478_03M25.jpg,246478,3,B,1,,9,,GOOD
278368_01M16.jpg,278368,1,B,1,,0,,GOOD
305077_00M30.jpg,305077,0,H,1,,14,,GOOD
303385_01M20.jpg,303385,1,B,1,,4,,GOOD
158970_02M46.jpg,158970,2,B,1,,30,,GOOD
285907_02F39.jpg,285907,2,B,-1,,23,,GOOD
212057_01M25.jpg,212057,1,B,1,,9,,GOOD
318087_00M19.jpg,318087,0,B,1,,3,,GOOD
323528_02M21.jpg,323528,2,B,1,,5,,GOOD
124949_03M35.jpg,124949,3,B,1,,19,,GOOD
106740_02M41.jpg,106740,2,W,1,,25,,GOOD
320148_02M28.jpg,320148,2,H,1,,12,,GOOD
316936_00M19.jpg,316936,0,H,1,,3,,GOOD
229007_08M24.jpg,229007,8,B,1,,8,,GOOD
305973_00M18.jpg,305973,0,W,1,,2,,GOOD
118013_1M31.jpg,118013,1,B,1,,15,,GOOD
327192_01M16.jpg,327192,1,B,1,,0,,GOOD
057184_0M43.jpg,57184,0,B,1,,27,,GOOD
197445_02M29.jpg,197445,2,B,1,,13,,GOOD
338686_01M38.jpg,338686,1,B,1,,22,,GOOD
106450_3M39.jpg,106450,3,B,1,,23,,GOOD
332586_00M44.jpg,332586,0,B,1,,28,,GOOD
331080_01M32.jpg,331080,1,B,1,,16,,GOOD
108758_02M35.jpg,108758,2,B,1,,19,,GOOD
050246_06M47.jpg,50246,6,B,1,,31,,GOOD
260992_04M24.jpg,260992,4,B,1,,8,,GOOD
250638_05M23.jpg,250638,5,B,1,,7,,GOOD
295376_03F25.jpg,295376,3,W,-1,,9,,GOOD
119893_36M51.jpg,119893,36,W,1,,35,,GOOD
279982_01M22.jpg,279982,1,B,1,,6,,GOOD
062048_05M52.jpg,62048,5,B,1,,36,,GOOD
327533_00M18.jpg,327533,0,B,1,,2,,GOOD
124829_8M48.jpg,124829,8,B,1,,32,,GOOD
319002_02M16.jpg,319002,2,A,1,,0,,GOOD
294559_00M19.jpg,294559,0,W,1,,3,,GOOD
183140_03M31.jpg,183140,3,B,1,,15,,GOOD
315806_02M16.jpg,315806,2,B,1,,0,,GOOD
067047_9M43.jpg,67047,9,B,1,,27,,GOOD
329474_02F37.jpg,329474,2,W,-1,,21,,GOOD
143613_11M40.jpg,143613,11,B,1,,24,,GOOD
079405_05M38.jpg,79405,5,B,1,,22,,GOOD
043296_0M48.jpg,43296,0,B,1,,32,,GOOD
066546_8M51.jpg,66546,8,B,1,,35,,GOOD
298189_07M49.jpg,298189,7,B,1,,33,,GOOD
138281_2M34.jpg,138281,2,B,1,,18,,GOOD
120796_03M36.jpg,120796,3,W,1,,20,,GOOD
322692_07M33.jpg,322692,7,B,1,,17,,GOOD
328860_02F35.jpg,328860,2,B,-1,,19,,GOOD
233346_03M25.jpg,233346,3,B,1,,9,,GOOD
096375_4F33.jpg,96375,4,B,-1,,17,,GOOD
189983_02M30.jpg,189983,2,B,1,,14,,GOOD
046317_03M60.jpg,46317,3,B,1,,44,,GOOD
185937_00M28.jpg,185937,0,B,1,,12,,GOOD
058464_0M43.jpg,58464,0,B,1,,27,,GOOD
068392_01M39.jpg,68392,1,B,1,,23,,GOOD
298504_00F42.jpg,298504,0,W,-1,,26,,GOOD
065143_4M46.jpg,65143,4,B,1,,30,,GOOD
105222_1M38.jpg,105222,1,B,1,,22,,GOOD
323948_01M17.jpg,323948,1,H,1,,1,,GOOD
317981_02M18.jpg,317981,2,H,1,,2,,GOOD
164957_10M32.jpg,164957,10,B,1,,16,,GOOD
309637_03M31.jpg,309637,3,B,1,,15,,GOOD
137506_2M36.jpg,137506,2,B,1,,20,,GOOD
296645_03M20.jpg,296645,3,B,1,,4,,GOOD
158219_00M32.jpg,158219,0,B,1,,16,,GOOD
223022_06M25.jpg,223022,6,B,1,,9,,GOOD
080277_0M37.jpg,80277,0,W,1,,21,,GOOD
057005_02M45.jpg,57005,2,B,1,,29,,GOOD
319749_02M17.jpg,319749,2,B,1,,1,,GOOD
283799_01M20.jpg,283799,1,B,1,,4,,GOOD
283798_00M19.jpg,283798,0,B,1,,3,,GOOD
343317_00F28.jpg,343317,0,B,-1,,12,,GOOD
342241_01M33.jpg,342241,1,W,1,,17,,GOOD
341668_00M48.jpg,341668,0,B,1,,32,,GOOD
325943_06M17.jpg,325943,6,B,1,,1,,GOOD
323414_04M19.jpg,323414,4,B,1,,3,,GOOD
073943_2M37.jpg,73943,2,B,1,,21,,GOOD
310216_03M26.jpg,310216,3,B,1,,10,,GOOD
276592_02M28.jpg,276592,2,H,1,,12,,GOOD
095658_02M52.jpg,95658,2,B,1,,36,,GOOD
291465_03M20.jpg,291465,3,B,1,,4,,GOOD
136133_3M33.jpg,136133,3,B,1,,17,,GOOD
276472_03M20.jpg,276472,3,B,1,,4,,GOOD
323252_09M45.jpg,323252,9,B,1,,29,,GOOD
301972_01M20.jpg,301972,1,B,1,,4,,GOOD
319789_00M23.jpg,319789,0,B,1,,7,,GOOD
208360_03M27.jpg,208360,3,B,1,,11,,GOOD
158175_17M55.jpg,158175,17,B,1,,39,,GOOD
039580_1M54.jpg,39580,1,W,1,,38,,GOOD
087852_1M36.jpg,87852,1,B,1,,20,,GOOD
127919_2M40.jpg,127919,2,B,1,,24,,GOOD
184162_01M43.jpg,184162,1,W,1,,27,,GOOD
229631_00M23.jpg,229631,0,B,1,,7,,GOOD
299932_02M23.jpg,299932,2,B,1,,7,,GOOD
123627_1M33.jpg,123627,1,W,1,,17,,GOOD
312101_01M18.jpg,312101,1,B,1,,2,,GOOD
181272_02M28.jpg,181272,2,B,1,,12,,GOOD
038562_0M53.jpg,38562,0,B,1,,37,,GOOD
056382_1M42.jpg,56382,1,W,1,,26,,GOOD
260197_01M23.jpg,260197,1,B,1,,7,,GOOD
116170_0M44.jpg,116170,0,W,1,,28,,GOOD
218863_01M25.jpg,218863,1,B,1,,9,,GOOD
315239_00M26.jpg,315239,0,B,1,,10,,GOOD
290182_02F22.jpg,290182,2,W,-1,,6,,GOOD
248846_05M36.jpg,248846,5,W,1,,20,,GOOD
300242_01M17.jpg,300242,1,B,1,,1,,GOOD
316780_01F18.jpg,316780,1,B,-1,,2,,GOOD
172181_01M29.jpg,172181,1,B,1,,13,,GOOD
110387_02M36.jpg,110387,2,B,1,,20,,GOOD
051682_2M45.jpg,51682,2,B,1,,29,,GOOD
324147_00M23.jpg,324147,0,B,1,,7,,GOOD
101609_0M32.jpg,101609,0,B,1,,16,,GOOD
102792_0M43.jpg,102792,0,B,1,,27,,GOOD
305234_03F19.jpg,305234,3,B,-1,,3,,GOOD
333495_03M19.jpg,333495,3,W,1,,3,,GOOD
325527_02M18.jpg,325527,2,H,1,,2,,GOOD
238335_03M24.jpg,238335,3,B,1,,8,,GOOD
290963_04M50.jpg,290963,4,B,1,,34,,GOOD
067630_01M43.jpg,67630,1,B,1,,27,,GOOD
099317_1M57.jpg,99317,1,B,1,,41,,GOOD
224646_03M24.jpg,224646,3,B,1,,8,,GOOD
311691_00M31.jpg,311691,0,H,1,,15,,GOOD
144620_01M39.jpg,144620,1,B,1,,23,,GOOD
173132_00M38.jpg,173132,0,B,1,,22,,GOOD
062104_7M40.jpg,62104,7,B,1,,24,,GOOD
059111_4M42.jpg,59111,4,B,1,,26,,GOOD
308447_01M18.jpg,308447,1,B,1,,2,,GOOD
281502_02M23.jpg,281502,2,B,1,,7,,GOOD
067509_1M40.jpg,67509,1,B,1,,24,,GOOD
329577_01M16.jpg,329577,1,B,1,,0,,GOOD
290218_03M43.jpg,290218,3,B,1,,27,,GOOD
289298_02M32.jpg,289298,2,H,1,,16,,GOOD
041707_0M53.jpg,41707,0,B,1,,37,,GOOD
240478_02M38.jpg,240478,2,B,1,,22,,GOOD
286100_00M20.jpg,286100,0,B,1,,4,,GOOD
174427_09M30.jpg,174427,9,B,1,,14,,GOOD
299702_02M21.jpg,299702,2,W,1,,5,,GOOD
325864_00F16.jpg,325864,0,B,-1,,0,,GOOD
333328_06M17.jpg,333328,6,B,1,,1,,GOOD
046379_03M51.jpg,46379,3,B,1,,35,,GOOD
228187_05F27.jpg,228187,5,W,-1,,11,,GOOD
